carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index,time
147,161,moderate,2024-09-13 15:30:00+00:00
168,170,moderate,2024-09-13 16:00:00+00:00
176,181,moderate,2024-09-13 16:30:00+00:00
179,182,moderate,2024-09-13 17:00:00+00:00
184,181,moderate,2024-09-13 17:30:00+00:00
182,177,moderate,2024-09-13 18:00:00+00:00
179,171,moderate,2024-09-13 18:30:00+00:00
177,162,moderate,2024-09-13 19:00:00+00:00
174,153,moderate,2024-09-13 19:30:00+00:00
162,143,moderate,2024-09-13 20:00:00+00:00
151,134,moderate,2024-09-13 20:30:00+00:00
141,130,moderate,2024-09-13 21:00:00+00:00
127,113,moderate,2024-09-13 21:30:00+00:00
121,108,low,2024-09-13 22:00:00+00:00
112,97,low,2024-09-13 22:30:00+00:00
107,86,low,2024-09-13 23:00:00+00:00
103,85,low,2024-09-13 23:30:00+00:00
85,86,low,2024-09-14 00:00:00+00:00
88,89,low,2024-09-14 00:30:00+00:00
89,84,low,2024-09-14 01:00:00+00:00
91,80,low,2024-09-14 01:30:00+00:00
88,80,low,2024-09-14 02:00:00+00:00
80,83,low,2024-09-14 02:30:00+00:00
81,81,low,2024-09-14 03:00:00+00:00
87,73,low,2024-09-14 03:30:00+00:00
84,70,low,2024-09-14 04:00:00+00:00
78,74,low,2024-09-14 04:30:00+00:00
71,84,low,2024-09-14 05:00:00+00:00
75,90,low,2024-09-14 05:30:00+00:00
79,89,low,2024-09-14 06:00:00+00:00
84,86,low,2024-09-14 06:30:00+00:00
82,79,low,2024-09-14 07:00:00+00:00
76,64,low,2024-09-14 07:30:00+00:00
62,48,low,2024-09-14 08:00:00+00:00
63,45,low,2024-09-14 08:30:00+00:00
45,41,low,2024-09-14 09:00:00+00:00
43,38,low,2024-09-14 09:30:00+00:00
44,39,low,2024-09-14 10:00:00+00:00
38,40,low,2024-09-14 10:30:00+00:00
37,38,low,2024-09-14 11:00:00+00:00
38,46,low,2024-09-14 11:30:00+00:00
35,43,low,2024-09-14 12:00:00+00:00
48,36,low,2024-09-14 12:30:00+00:00
45,36,low,2024-09-14 13:00:00+00:00
39,40,low,2024-09-14 13:30:00+00:00
40,52,low,2024-09-14 14:00:00+00:00
42,57,low,2024-09-14 14:30:00+00:00
55,68,low,2024-09-14 15:00:00+00:00
59,75,low,2024-09-14 15:30:00+00:00
69,89,low,2024-09-14 16:00:00+00:00
79,92,low,2024-09-14 16:30:00+00:00
93,106,low,2024-09-14 17:00:00+00:00
93,109,low,2024-09-14 17:30:00+00:00
106,112,moderate,2024-09-14 18:00:00+00:00
107,104,low,2024-09-14 18:30:00+00:00
107,100,low,2024-09-14 19:00:00+00:00
104,101,low,2024-09-14 19:30:00+00:00
104,98,low,2024-09-14 20:00:00+00:00
101,100,low,2024-09-14 20:30:00+00:00
99,93,low,2024-09-14 21:00:00+00:00
104,95,low,2024-09-14 21:30:00+00:00
91,95,low,2024-09-14 22:00:00+00:00
85,91,low,2024-09-14 22:30:00+00:00
85,89,low,2024-09-14 23:00:00+00:00
85,89,low,2024-09-14 23:30:00+00:00
87,84,low,2024-09-15 00:00:00+00:00
97,79,low,2024-09-15 00:30:00+00:00
89,75,low,2024-09-15 01:00:00+00:00
80,68,low,2024-09-15 01:30:00+00:00
85,67,low,2024-09-15 02:00:00+00:00
75,66,low,2024-09-15 02:30:00+00:00
70,62,low,2024-09-15 03:00:00+00:00
71,59,low,2024-09-15 03:30:00+00:00
67,59,low,2024-09-15 04:00:00+00:00
64,63,low,2024-09-15 04:30:00+00:00
63,66,low,2024-09-15 05:00:00+00:00
67,67,low,2024-09-15 05:30:00+00:00
67,71,low,2024-09-15 06:00:00+00:00
69,79,low,2024-09-15 06:30:00+00:00
67,77,low,2024-09-15 07:00:00+00:00
72,80,low,2024-09-15 07:30:00+00:00
69,70,low,2024-09-15 08:00:00+00:00
78,70,low,2024-09-15 08:30:00+00:00
63,66,low,2024-09-15 09:00:00+00:00
65,69,low,2024-09-15 09:30:00+00:00
58,70,low,2024-09-15 10:00:00+00:00
61,70,low,2024-09-15 10:30:00+00:00
63,74,low,2024-09-15 11:00:00+00:00
64,76,low,2024-09-15 11:30:00+00:00
68,80,low,2024-09-15 12:00:00+00:00
70,86,low,2024-09-15 12:30:00+00:00
76,88,low,2024-09-15 13:00:00+00:00
81,100,low,2024-09-15 13:30:00+00:00
83,106,low,2024-09-15 14:00:00+00:00
96,119,moderate,2024-09-15 14:30:00+00:00
111,132,moderate,2024-09-15 15:00:00+00:00
121,140,moderate,2024-09-15 15:30:00+00:00
157,141,moderate,2024-09-15 16:00:00+00:00
159,137,moderate,2024-09-15 16:30:00+00:00
147,147,moderate,2024-09-15 17:00:00+00:00
166,155,moderate,2024-09-15 17:30:00+00:00
151,159,moderate,2024-09-15 18:00:00+00:00
159,157,moderate,2024-09-15 18:30:00+00:00
149,157,moderate,2024-09-15 19:00:00+00:00
154,153,moderate,2024-09-15 19:30:00+00:00
148,143,moderate,2024-09-15 20:00:00+00:00
142,124,moderate,2024-09-15 20:30:00+00:00
132,119,moderate,2024-09-15 21:00:00+00:00
131,108,low,2024-09-15 21:30:00+00:00
130,107,low,2024-09-15 22:00:00+00:00
132,110,moderate,2024-09-15 22:30:00+00:00
129,117,moderate,2024-09-15 23:00:00+00:00
140,116,moderate,2024-09-15 23:30:00+00:00
143,119,moderate,2024-09-16 00:00:00+00:00
144,118,moderate,2024-09-16 00:30:00+00:00
146,115,moderate,2024-09-16 01:00:00+00:00
145,115,moderate,2024-09-16 01:30:00+00:00
149,112,moderate,2024-09-16 02:00:00+00:00
150,117,moderate,2024-09-16 02:30:00+00:00
151,125,moderate,2024-09-16 03:00:00+00:00
155,148,moderate,2024-09-16 03:30:00+00:00
155,163,moderate,2024-09-16 04:00:00+00:00
163,186,moderate,2024-09-16 04:30:00+00:00
178,195,high,2024-09-16 05:00:00+00:00
194,202,high,2024-09-16 05:30:00+00:00
196,208,high,2024-09-16 06:00:00+00:00
186,201,high,2024-09-16 06:30:00+00:00
176,193,high,2024-09-16 07:00:00+00:00
170,181,moderate,2024-09-16 07:30:00+00:00
163,171,moderate,2024-09-16 08:00:00+00:00
156,164,moderate,2024-09-16 08:30:00+00:00
171,154,moderate,2024-09-16 09:00:00+00:00
163,146,moderate,2024-09-16 09:30:00+00:00
155,141,moderate,2024-09-16 10:00:00+00:00
147,137,moderate,2024-09-16 10:30:00+00:00
145,128,moderate,2024-09-16 11:00:00+00:00
140,129,moderate,2024-09-16 11:30:00+00:00
137,125,moderate,2024-09-16 12:00:00+00:00
136,126,moderate,2024-09-16 12:30:00+00:00
131,126,moderate,2024-09-16 13:00:00+00:00
137,129,moderate,2024-09-16 13:30:00+00:00
141,135,moderate,2024-09-16 14:00:00+00:00
143,158,moderate,2024-09-16 14:30:00+00:00
156,158,moderate,2024-09-16 15:00:00+00:00
167,162,moderate,2024-09-16 15:30:00+00:00
176,167,moderate,2024-09-16 16:00:00+00:00
177,178,moderate,2024-09-16 16:30:00+00:00
178,185,moderate,2024-09-16 17:00:00+00:00
179,193,high,2024-09-16 17:30:00+00:00
185,196,high,2024-09-16 18:00:00+00:00
193,188,moderate,2024-09-16 18:30:00+00:00
192,188,moderate,2024-09-16 19:00:00+00:00
196,187,moderate,2024-09-16 19:30:00+00:00
186,176,moderate,2024-09-16 20:00:00+00:00
183,166,moderate,2024-09-16 20:30:00+00:00
176,152,moderate,2024-09-16 21:00:00+00:00
163,125,moderate,2024-09-16 21:30:00+00:00
155,116,moderate,2024-09-16 22:00:00+00:00
136,113,moderate,2024-09-16 22:30:00+00:00
134,111,moderate,2024-09-16 23:00:00+00:00
135,112,moderate,2024-09-16 23:30:00+00:00
119,110,moderate,2024-09-17 00:00:00+00:00
116,105,low,2024-09-17 00:30:00+00:00
111,103,low,2024-09-17 01:00:00+00:00
122,102,low,2024-09-17 01:30:00+00:00
111,108,low,2024-09-17 02:00:00+00:00
103,105,low,2024-09-17 02:30:00+00:00
111,107,low,2024-09-17 03:00:00+00:00
113,131,moderate,2024-09-17 03:30:00+00:00
115,141,moderate,2024-09-17 04:00:00+00:00
139,164,moderate,2024-09-17 04:30:00+00:00
155,173,moderate,2024-09-17 05:00:00+00:00
178,180,moderate,2024-09-17 05:30:00+00:00
166,179,moderate,2024-09-17 06:00:00+00:00
171,170,moderate,2024-09-17 06:30:00+00:00
168,165,moderate,2024-09-17 07:00:00+00:00
171,156,moderate,2024-09-17 07:30:00+00:00
164,142,moderate,2024-09-17 08:00:00+00:00
152,127,moderate,2024-09-17 08:30:00+00:00
140,117,moderate,2024-09-17 09:00:00+00:00
127,110,moderate,2024-09-17 09:30:00+00:00
115,103,low,2024-09-17 10:00:00+00:00
110,97,low,2024-09-17 10:30:00+00:00
106,97,low,2024-09-17 11:00:00+00:00
95,95,low,2024-09-17 11:30:00+00:00
93,94,low,2024-09-17 12:00:00+00:00
97,94,low,2024-09-17 12:30:00+00:00
95,96,low,2024-09-17 13:00:00+00:00
97,104,low,2024-09-17 13:30:00+00:00
104,115,moderate,2024-09-17 14:00:00+00:00
114,131,moderate,2024-09-17 14:30:00+00:00
138,154,moderate,2024-09-17 15:00:00+00:00
158,169,moderate,2024-09-17 15:30:00+00:00
165,173,moderate,2024-09-17 16:00:00+00:00
186,179,moderate,2024-09-17 16:30:00+00:00
181,188,moderate,2024-09-17 17:00:00+00:00
187,194,high,2024-09-17 17:30:00+00:00
190,193,high,2024-09-17 18:00:00+00:00
194,194,high,2024-09-17 18:30:00+00:00
193,190,high,2024-09-17 19:00:00+00:00
188,180,moderate,2024-09-17 19:30:00+00:00
189,167,moderate,2024-09-17 20:00:00+00:00
168,151,moderate,2024-09-17 20:30:00+00:00
163,128,moderate,2024-09-17 21:00:00+00:00
133,110,moderate,2024-09-17 21:30:00+00:00
127,100,low,2024-09-17 22:00:00+00:00
114,99,low,2024-09-17 22:30:00+00:00
109,98,low,2024-09-17 23:00:00+00:00
103,99,low,2024-09-17 23:30:00+00:00
103,105,low,2024-09-18 00:00:00+00:00
100,103,low,2024-09-18 00:30:00+00:00
105,101,low,2024-09-18 01:00:00+00:00
108,96,low,2024-09-18 01:30:00+00:00
104,93,low,2024-09-18 02:00:00+00:00
95,87,low,2024-09-18 02:30:00+00:00
96,93,low,2024-09-18 03:00:00+00:00
91,121,moderate,2024-09-18 03:30:00+00:00
96,138,moderate,2024-09-18 04:00:00+00:00
126,163,moderate,2024-09-18 04:30:00+00:00
138,166,moderate,2024-09-18 05:00:00+00:00
178,164,moderate,2024-09-18 05:30:00+00:00
164,169,moderate,2024-09-18 06:00:00+00:00
154,167,moderate,2024-09-18 06:30:00+00:00
159,166,moderate,2024-09-18 07:00:00+00:00
156,161,moderate,2024-09-18 07:30:00+00:00
152,155,moderate,2024-09-18 08:00:00+00:00
144,144,moderate,2024-09-18 08:30:00+00:00
144,136,moderate,2024-09-18 09:00:00+00:00
152,128,moderate,2024-09-18 09:30:00+00:00
136,114,moderate,2024-09-18 10:00:00+00:00
125,108,low,2024-09-18 10:30:00+00:00
112,103,low,2024-09-18 11:00:00+00:00
105,99,low,2024-09-18 11:30:00+00:00
95,94,low,2024-09-18 12:00:00+00:00
94,89,low,2024-09-18 12:30:00+00:00
89,91,low,2024-09-18 13:00:00+00:00
85,94,low,2024-09-18 13:30:00+00:00
87,99,low,2024-09-18 14:00:00+00:00
92,115,moderate,2024-09-18 14:30:00+00:00
107,129,moderate,2024-09-18 15:00:00+00:00
124,142,moderate,2024-09-18 15:30:00+00:00
134,157,moderate,2024-09-18 16:00:00+00:00
158,167,moderate,2024-09-18 16:30:00+00:00
158,175,moderate,2024-09-18 17:00:00+00:00
165,178,moderate,2024-09-18 17:30:00+00:00
180,176,moderate,2024-09-18 18:00:00+00:00
169,175,moderate,2024-09-18 18:30:00+00:00
164,171,moderate,2024-09-18 19:00:00+00:00
147,163,moderate,2024-09-18 19:30:00+00:00
163,147,moderate,2024-09-18 20:00:00+00:00
137,131,moderate,2024-09-18 20:30:00+00:00
153,115,moderate,2024-09-18 21:00:00+00:00
140,105,low,2024-09-18 21:30:00+00:00
118,103,low,2024-09-18 22:00:00+00:00
107,98,low,2024-09-18 22:30:00+00:00
105,99,low,2024-09-18 23:00:00+00:00
104,103,low,2024-09-18 23:30:00+00:00
103,107,low,2024-09-19 00:00:00+00:00
105,107,low,2024-09-19 00:30:00+00:00
109,108,low,2024-09-19 01:00:00+00:00
107,111,moderate,2024-09-19 01:30:00+00:00
109,110,moderate,2024-09-19 02:00:00+00:00
113,115,moderate,2024-09-19 02:30:00+00:00
114,121,moderate,2024-09-19 03:00:00+00:00
121,151,moderate,2024-09-19 03:30:00+00:00
127,168,moderate,2024-09-19 04:00:00+00:00
154,191,high,2024-09-19 04:30:00+00:00
149,196,high,2024-09-19 05:00:00+00:00
197,192,high,2024-09-19 05:30:00+00:00
192,192,high,2024-09-19 06:00:00+00:00
195,187,moderate,2024-09-19 06:30:00+00:00
179,184,moderate,2024-09-19 07:00:00+00:00
178,181,moderate,2024-09-19 07:30:00+00:00
169,176,moderate,2024-09-19 08:00:00+00:00
167,171,moderate,2024-09-19 08:30:00+00:00
156,161,moderate,2024-09-19 09:00:00+00:00
155,151,moderate,2024-09-19 09:30:00+00:00
151,138,moderate,2024-09-19 10:00:00+00:00
143,135,moderate,2024-09-19 10:30:00+00:00
130,128,moderate,2024-09-19 11:00:00+00:00
126,121,moderate,2024-09-19 11:30:00+00:00
111,116,moderate,2024-09-19 12:00:00+00:00
114,118,moderate,2024-09-19 12:30:00+00:00
113,121,moderate,2024-09-19 13:00:00+00:00
113,125,moderate,2024-09-19 13:30:00+00:00
130,138,moderate,2024-09-19 14:00:00+00:00
129,150,moderate,2024-09-19 14:30:00+00:00
140,162,moderate,2024-09-19 15:00:00+00:00
148,172,moderate,2024-09-19 15:30:00+00:00
170,180,moderate,2024-09-19 16:00:00+00:00
174,185,moderate,2024-09-19 16:30:00+00:00
188,189,moderate,2024-09-19 17:00:00+00:00
195,193,high,2024-09-19 17:30:00+00:00
200,190,high,2024-09-19 18:00:00+00:00
187,182,moderate,2024-09-19 18:30:00+00:00
181,172,moderate,2024-09-19 19:00:00+00:00
179,163,moderate,2024-09-19 19:30:00+00:00
176,151,moderate,2024-09-19 20:00:00+00:00
158,136,moderate,2024-09-19 20:30:00+00:00
142,124,moderate,2024-09-19 21:00:00+00:00
138,106,low,2024-09-19 21:30:00+00:00
142,101,low,2024-09-19 22:00:00+00:00
117,101,low,2024-09-19 22:30:00+00:00
116,103,low,2024-09-19 23:00:00+00:00
110,105,low,2024-09-19 23:30:00+00:00
109,107,low,2024-09-20 00:00:00+00:00
107,113,moderate,2024-09-20 00:30:00+00:00
108,112,moderate,2024-09-20 01:00:00+00:00
116,112,moderate,2024-09-20 01:30:00+00:00
114,107,low,2024-09-20 02:00:00+00:00
116,101,low,2024-09-20 02:30:00+00:00
113,93,low,2024-09-20 03:00:00+00:00
99,102,low,2024-09-20 03:30:00+00:00
96,116,moderate,2024-09-20 04:00:00+00:00
108,146,moderate,2024-09-20 04:30:00+00:00
111,156,moderate,2024-09-20 05:00:00+00:00
147,153,moderate,2024-09-20 05:30:00+00:00
158,158,moderate,2024-09-20 06:00:00+00:00
150,157,moderate,2024-09-20 06:30:00+00:00
144,154,moderate,2024-09-20 07:00:00+00:00
152,152,moderate,2024-09-20 07:30:00+00:00
155,146,moderate,2024-09-20 08:00:00+00:00
151,138,moderate,2024-09-20 08:30:00+00:00
141,133,moderate,2024-09-20 09:00:00+00:00
140,125,moderate,2024-09-20 09:30:00+00:00
131,121,moderate,2024-09-20 10:00:00+00:00
120,115,moderate,2024-09-20 10:30:00+00:00
114,114,moderate,2024-09-20 11:00:00+00:00
95,113,moderate,2024-09-20 11:30:00+00:00
98,112,moderate,2024-09-20 12:00:00+00:00
112,108,low,2024-09-20 12:30:00+00:00
108,107,low,2024-09-20 13:00:00+00:00
110,103,low,2024-09-20 13:30:00+00:00
111,100,low,2024-09-20 14:00:00+00:00
110,101,low,2024-09-20 14:30:00+00:00
101,107,low,2024-09-20 15:00:00+00:00
114,118,moderate,2024-09-20 15:30:00+00:00
123,122,moderate,2024-09-20 16:00:00+00:00
124,130,moderate,2024-09-20 16:30:00+00:00
119,135,moderate,2024-09-20 17:00:00+00:00
130,135,moderate,2024-09-20 17:30:00+00:00
130,133,moderate,2024-09-20 18:00:00+00:00
137,133,moderate,2024-09-20 18:30:00+00:00
136,127,moderate,2024-09-20 19:00:00+00:00
130,119,moderate,2024-09-20 19:30:00+00:00
118,121,moderate,2024-09-20 20:00:00+00:00
113,102,low,2024-09-20 20:30:00+00:00
129,93,low,2024-09-20 21:00:00+00:00
108,80,low,2024-09-20 21:30:00+00:00
97,82,low,2024-09-20 22:00:00+00:00
83,81,low,2024-09-20 22:30:00+00:00
85,83,low,2024-09-20 23:00:00+00:00
87,86,low,2024-09-20 23:30:00+00:00
81,88,low,2024-09-21 00:00:00+00:00
81,85,low,2024-09-21 00:30:00+00:00
81,87,low,2024-09-21 01:00:00+00:00
81,87,low,2024-09-21 01:30:00+00:00
81,85,low,2024-09-21 02:00:00+00:00
83,83,low,2024-09-21 02:30:00+00:00
83,83,low,2024-09-21 03:00:00+00:00
86,85,low,2024-09-21 03:30:00+00:00
84,90,low,2024-09-21 04:00:00+00:00
83,106,low,2024-09-21 04:30:00+00:00
91,118,moderate,2024-09-21 05:00:00+00:00
104,120,moderate,2024-09-21 05:30:00+00:00
112,132,moderate,2024-09-21 06:00:00+00:00
115,144,moderate,2024-09-21 06:30:00+00:00
125,140,moderate,2024-09-21 07:00:00+00:00
122,136,moderate,2024-09-21 07:30:00+00:00
126,134,moderate,2024-09-21 08:00:00+00:00
121,135,moderate,2024-09-21 08:30:00+00:00
122,131,moderate,2024-09-21 09:00:00+00:00
124,126,moderate,2024-09-21 09:30:00+00:00
118,122,moderate,2024-09-21 10:00:00+00:00
119,120,moderate,2024-09-21 10:30:00+00:00
116,117,moderate,2024-09-21 11:00:00+00:00
111,114,moderate,2024-09-21 11:30:00+00:00
113,113,moderate,2024-09-21 12:00:00+00:00
114,112,moderate,2024-09-21 12:30:00+00:00
113,112,moderate,2024-09-21 13:00:00+00:00
112,110,moderate,2024-09-21 13:30:00+00:00
113,115,moderate,2024-09-21 14:00:00+00:00
108,124,moderate,2024-09-21 14:30:00+00:00
109,141,moderate,2024-09-21 15:00:00+00:00
137,153,moderate,2024-09-21 15:30:00+00:00
152,156,moderate,2024-09-21 16:00:00+00:00
172,163,moderate,2024-09-21 16:30:00+00:00
177,168,moderate,2024-09-21 17:00:00+00:00
160,169,moderate,2024-09-21 17:30:00+00:00
161,170,moderate,2024-09-21 18:00:00+00:00
167,173,moderate,2024-09-21 18:30:00+00:00
169,166,moderate,2024-09-21 19:00:00+00:00
166,156,moderate,2024-09-21 19:30:00+00:00
185,148,moderate,2024-09-21 20:00:00+00:00
154,135,moderate,2024-09-21 20:30:00+00:00
150,119,moderate,2024-09-21 21:00:00+00:00
141,105,low,2024-09-21 21:30:00+00:00
125,102,low,2024-09-21 22:00:00+00:00
109,104,low,2024-09-21 22:30:00+00:00
106,102,low,2024-09-21 23:00:00+00:00
107,101,low,2024-09-21 23:30:00+00:00
101,101,low,2024-09-22 00:00:00+00:00
105,99,low,2024-09-22 00:30:00+00:00
98,100,low,2024-09-22 01:00:00+00:00
97,100,low,2024-09-22 01:30:00+00:00
105,101,low,2024-09-22 02:00:00+00:00
99,104,low,2024-09-22 02:30:00+00:00
97,103,low,2024-09-22 03:00:00+00:00
100,106,low,2024-09-22 03:30:00+00:00
104,103,low,2024-09-22 04:00:00+00:00
111,103,low,2024-09-22 04:30:00+00:00
113,112,moderate,2024-09-22 05:00:00+00:00
105,122,moderate,2024-09-22 05:30:00+00:00
104,130,moderate,2024-09-22 06:00:00+00:00
126,138,moderate,2024-09-22 06:30:00+00:00
132,140,moderate,2024-09-22 07:00:00+00:00
131,150,moderate,2024-09-22 07:30:00+00:00
139,158,moderate,2024-09-22 08:00:00+00:00
151,161,moderate,2024-09-22 08:30:00+00:00
176,160,moderate,2024-09-22 09:00:00+00:00
166,162,moderate,2024-09-22 09:30:00+00:00
167,162,moderate,2024-09-22 10:00:00+00:00
165,165,moderate,2024-09-22 10:30:00+00:00
163,163,moderate,2024-09-22 11:00:00+00:00
165,164,moderate,2024-09-22 11:30:00+00:00
163,167,moderate,2024-09-22 12:00:00+00:00
169,169,moderate,2024-09-22 12:30:00+00:00
167,173,moderate,2024-09-22 13:00:00+00:00
170,177,moderate,2024-09-22 13:30:00+00:00
173,182,moderate,2024-09-22 14:00:00+00:00
177,187,moderate,2024-09-22 14:30:00+00:00
201,198,high,2024-09-22 15:00:00+00:00
196,198,high,2024-09-22 15:30:00+00:00
200,199,high,2024-09-22 16:00:00+00:00
200,202,high,2024-09-22 16:30:00+00:00
204,206,high,2024-09-22 17:00:00+00:00
202,206,high,2024-09-22 17:30:00+00:00
205,206,high,2024-09-22 18:00:00+00:00
207,206,high,2024-09-22 18:30:00+00:00
203,204,high,2024-09-22 19:00:00+00:00
208,194,high,2024-09-22 19:30:00+00:00
190,188,moderate,2024-09-22 20:00:00+00:00
188,186,moderate,2024-09-22 20:30:00+00:00
186,176,moderate,2024-09-22 21:00:00+00:00
181,157,moderate,2024-09-22 21:30:00+00:00
186,148,moderate,2024-09-22 22:00:00+00:00
166,145,moderate,2024-09-22 22:30:00+00:00
163,144,moderate,2024-09-22 23:00:00+00:00
158,143,moderate,2024-09-22 23:30:00+00:00
146,143,moderate,2024-09-23 00:00:00+00:00
143,142,moderate,2024-09-23 00:30:00+00:00
150,140,moderate,2024-09-23 01:00:00+00:00
145,143,moderate,2024-09-23 01:30:00+00:00
146,142,moderate,2024-09-23 02:00:00+00:00
148,141,moderate,2024-09-23 02:30:00+00:00
146,143,moderate,2024-09-23 03:00:00+00:00
145,149,moderate,2024-09-23 03:30:00+00:00
152,161,moderate,2024-09-23 04:00:00+00:00
167,177,moderate,2024-09-23 04:30:00+00:00
174,184,moderate,2024-09-23 05:00:00+00:00
193,197,high,2024-09-23 05:30:00+00:00
188,200,high,2024-09-23 06:00:00+00:00
207,204,high,2024-09-23 06:30:00+00:00
202,204,high,2024-09-23 07:00:00+00:00
205,203,high,2024-09-23 07:30:00+00:00
207,201,high,2024-09-23 08:00:00+00:00
204,201,high,2024-09-23 08:30:00+00:00
200,202,high,2024-09-23 09:00:00+00:00
201,201,high,2024-09-23 09:30:00+00:00
203,202,high,2024-09-23 10:00:00+00:00
201,201,high,2024-09-23 10:30:00+00:00
205,198,high,2024-09-23 11:00:00+00:00
203,197,high,2024-09-23 11:30:00+00:00
202,198,high,2024-09-23 12:00:00+00:00
199,196,high,2024-09-23 12:30:00+00:00
202,197,high,2024-09-23 13:00:00+00:00
199,200,high,2024-09-23 13:30:00+00:00
196,204,high,2024-09-23 14:00:00+00:00
201,204,high,2024-09-23 14:30:00+00:00
207,202,high,2024-09-23 15:00:00+00:00
215,195,high,2024-09-23 15:30:00+00:00
208,196,high,2024-09-23 16:00:00+00:00
199,202,high,2024-09-23 16:30:00+00:00
202,208,high,2024-09-23 17:00:00+00:00
207,211,high,2024-09-23 17:30:00+00:00
210,206,high,2024-09-23 18:00:00+00:00
212,204,high,2024-09-23 18:30:00+00:00
207,194,high,2024-09-23 19:00:00+00:00
207,186,moderate,2024-09-23 19:30:00+00:00
195,178,moderate,2024-09-23 20:00:00+00:00
176,167,moderate,2024-09-23 20:30:00+00:00
173,149,moderate,2024-09-23 21:00:00+00:00
163,128,moderate,2024-09-23 21:30:00+00:00
146,120,moderate,2024-09-23 22:00:00+00:00
136,120,moderate,2024-09-23 22:30:00+00:00
137,125,moderate,2024-09-23 23:00:00+00:00
134,128,moderate,2024-09-23 23:30:00+00:00
127,129,moderate,2024-09-24 00:00:00+00:00
129,122,moderate,2024-09-24 00:30:00+00:00
133,123,moderate,2024-09-24 01:00:00+00:00
125,125,moderate,2024-09-24 01:30:00+00:00
123,119,moderate,2024-09-24 02:00:00+00:00
124,118,moderate,2024-09-24 02:30:00+00:00
118,111,moderate,2024-09-24 03:00:00+00:00
120,112,moderate,2024-09-24 03:30:00+00:00
116,128,moderate,2024-09-24 04:00:00+00:00
114,148,moderate,2024-09-24 04:30:00+00:00
133,163,moderate,2024-09-24 05:00:00+00:00
154,175,moderate,2024-09-24 05:30:00+00:00
174,178,moderate,2024-09-24 06:00:00+00:00
176,180,moderate,2024-09-24 06:30:00+00:00
169,177,moderate,2024-09-24 07:00:00+00:00
182,174,moderate,2024-09-24 07:30:00+00:00
176,169,moderate,2024-09-24 08:00:00+00:00
174,158,moderate,2024-09-24 08:30:00+00:00
166,152,moderate,2024-09-24 09:00:00+00:00
163,150,moderate,2024-09-24 09:30:00+00:00
156,145,moderate,2024-09-24 10:00:00+00:00
151,144,moderate,2024-09-24 10:30:00+00:00
146,143,moderate,2024-09-24 11:00:00+00:00
146,141,moderate,2024-09-24 11:30:00+00:00
137,142,moderate,2024-09-24 12:00:00+00:00
142,141,moderate,2024-09-24 12:30:00+00:00
144,143,moderate,2024-09-24 13:00:00+00:00
140,150,moderate,2024-09-24 13:30:00+00:00
148,155,moderate,2024-09-24 14:00:00+00:00
159,160,moderate,2024-09-24 14:30:00+00:00
165,165,moderate,2024-09-24 15:00:00+00:00
164,168,moderate,2024-09-24 15:30:00+00:00
167,166,moderate,2024-09-24 16:00:00+00:00
179,166,moderate,2024-09-24 16:30:00+00:00
180,168,moderate,2024-09-24 17:00:00+00:00
172,172,moderate,2024-09-24 17:30:00+00:00
169,172,moderate,2024-09-24 18:00:00+00:00
169,170,moderate,2024-09-24 18:30:00+00:00
161,158,moderate,2024-09-24 19:00:00+00:00
172,145,moderate,2024-09-24 19:30:00+00:00
148,136,moderate,2024-09-24 20:00:00+00:00
144,122,moderate,2024-09-24 20:30:00+00:00
131,110,moderate,2024-09-24 21:00:00+00:00
138,103,low,2024-09-24 21:30:00+00:00
