time,temperature,humidity,windspeed,apparent_temperature,carbon_intensity_forecast,carbon_intensity_actual,carbon_intensity_index
2024-01-22 14:00:00+00:00,10.4,65,29.8,4.7,67.0,81.0,low
2024-01-22 15:00:00+00:00,9.9,67,28.1,4.4,83.0,95.0,low
2024-01-22 16:00:00+00:00,9.3,68,28.4,3.7,97.0,105.5,low
2024-01-22 17:00:00+00:00,8.8,68,30.3,2.8,98.5,107.5,moderate
2024-01-22 18:00:00+00:00,8.4,69,30.4,2.3,93.5,105.0,low
2024-01-22 19:00:00+00:00,8.0,69,31.1,1.8,90.0,95.0,low
2024-01-22 20:00:00+00:00,7.7,71,28.2,2.0,90.5,79.5,low
2024-01-22 21:00:00+00:00,7.4,70,27.7,1.6,72.0,60.5,low
2024-01-22 22:00:00+00:00,7.1,69,26.1,1.5,57.0,58.5,low
2024-01-22 23:00:00+00:00,6.8,69,25.4,1.2,61.0,60.0,low
2024-01-23 00:00:00+00:00,6.4,68,22.8,1.1,60.5,62.5,low
2024-01-23 01:00:00+00:00,6.0,76,22.4,1.0,63.0,59.0,low
2024-01-23 02:00:00+00:00,5.7,78,20.0,1.0,57.0,64.5,low
2024-01-23 03:00:00+00:00,5.3,82,17.9,1.0,66.0,67.5,low
2024-01-23 04:00:00+00:00,5.1,84,17.7,0.8,69.5,76.0,low
2024-01-23 05:00:00+00:00,5.0,86,17.2,0.9,81.5,90.0,low
2024-01-23 06:00:00+00:00,4.8,88,15.8,0.8,106.5,126.0,moderate
2024-01-23 07:00:00+00:00,6.1,81,16.6,2.1,134.5,136.0,moderate
2024-01-23 08:00:00+00:00,7.0,80,16.4,3.2,135.0,139.0,moderate
2024-01-23 09:00:00+00:00,7.7,86,16.5,4.2,124.0,137.5,moderate
2024-01-23 10:00:00+00:00,8.4,92,19.2,4.9,125.5,133.5,moderate
2024-01-23 11:00:00+00:00,9.3,93,22.7,5.6,119.5,124.0,moderate
2024-01-23 12:00:00+00:00,9.6,91,28.0,5.0,110.5,111.5,moderate
2024-01-23 13:00:00+00:00,10.0,88,33.8,4.5,96.0,105.5,low
2024-01-23 14:00:00+00:00,10.9,89,34.9,5.6,99.0,113.0,moderate
2024-01-23 15:00:00+00:00,11.6,90,34.7,6.5,114.0,118.5,moderate
2024-01-23 16:00:00+00:00,12.1,91,33.1,7.4,123.0,118.0,moderate
2024-01-23 17:00:00+00:00,12.5,90,35.2,7.6,122.5,114.5,moderate
2024-01-23 18:00:00+00:00,12.6,90,36.7,7.6,112.5,107.5,low
2024-01-23 19:00:00+00:00,12.8,90,37.0,7.7,112.0,91.0,low
2024-01-23 20:00:00+00:00,12.9,89,38.0,7.7,98.5,76.0,low
2024-01-23 21:00:00+00:00,12.9,89,38.2,7.7,82.5,68.5,low
2024-01-23 22:00:00+00:00,12.9,89,36.5,8.0,74.5,70.5,low
2024-01-23 23:00:00+00:00,13.0,88,35.1,8.2,75.5,69.5,low
2024-01-24 00:00:00+00:00,12.6,85,35.1,7.6,72.5,68.0,low
2024-01-24 01:00:00+00:00,12.4,87,33.5,7.6,70.0,67.5,low
2024-01-24 02:00:00+00:00,11.8,82,37.4,6.0,68.0,69.5,low
2024-01-24 03:00:00+00:00,11.2,80,37.2,5.3,67.5,72.0,low
2024-01-24 04:00:00+00:00,10.0,82,32.7,4.5,68.5,70.5,low
2024-01-24 05:00:00+00:00,9.4,80,32.0,3.7,69.5,66.0,low
2024-01-24 06:00:00+00:00,8.8,80,30.7,3.2,67.0,80.5,low
2024-01-24 07:00:00+00:00,8.8,78,30.7,3.1,77.0,100.0,low
2024-01-24 08:00:00+00:00,8.6,79,30.3,3.0,92.5,104.0,low
2024-01-24 09:00:00+00:00,8.9,78,29.5,3.4,92.0,96.0,low
2024-01-24 10:00:00+00:00,9.7,75,29.2,4.4,90.0,92.0,low
2024-01-24 11:00:00+00:00,10.4,72,25.7,5.6,80.0,86.5,low
2024-01-24 12:00:00+00:00,10.8,71,25.7,6.0,81.5,85.5,low
2024-01-24 13:00:00+00:00,10.8,68,24.3,6.0,85.0,94.5,low
2024-01-24 14:00:00+00:00,11.0,67,22.3,6.5,90.5,107.0,low
2024-01-24 15:00:00+00:00,10.8,66,23.6,6.1,113.5,126.5,moderate
2024-01-24 16:00:00+00:00,10.3,67,20.0,6.1,141.5,147.0,moderate
2024-01-24 17:00:00+00:00,10.0,67,17.8,6.0,151.0,149.5,moderate
2024-01-24 18:00:00+00:00,9.0,74,15.9,5.4,149.0,160.0,moderate
2024-01-24 19:00:00+00:00,8.3,79,14.6,5.0,157.5,159.0,moderate
2024-01-24 20:00:00+00:00,8.3,80,13.8,5.1,165.0,156.5,moderate
2024-01-24 21:00:00+00:00,8.0,84,13.8,4.8,159.5,139.0,moderate
2024-01-24 22:00:00+00:00,7.3,89,11.5,4.5,148.5,126.0,moderate
2024-01-24 23:00:00+00:00,6.3,93,9.8,3.7,122.5,126.0,moderate
2024-01-25 00:00:00+00:00,6.0,94,8.4,3.6,129.0,135.0,moderate
2024-01-25 01:00:00+00:00,4.9,95,6.3,2.6,131.5,134.0,moderate
2024-01-25 02:00:00+00:00,4.1,96,7.7,1.5,116.5,132.5,moderate
2024-01-25 03:00:00+00:00,4.0,96,6.8,1.5,133.0,122.5,moderate
2024-01-25 04:00:00+00:00,5.1,94,5.4,2.9,122.0,125.5,moderate
2024-01-25 05:00:00+00:00,6.6,91,7.3,4.4,133.5,155.5,moderate
2024-01-25 06:00:00+00:00,7.5,92,8.8,5.3,167.0,179.5,moderate
2024-01-25 07:00:00+00:00,8.2,95,10.2,6.0,184.5,180.0,moderate
2024-01-25 08:00:00+00:00,9.1,95,13.7,6.7,174.5,170.5,moderate
2024-01-25 09:00:00+00:00,9.8,95,13.7,7.6,164.0,162.0,moderate
2024-01-25 10:00:00+00:00,10.5,93,15.9,8.0,158.5,150.5,moderate
2024-01-25 11:00:00+00:00,10.9,91,19.2,8.0,149.5,149.0,moderate
2024-01-25 12:00:00+00:00,11.9,85,23.3,8.3,149.0,149.0,moderate
2024-01-25 13:00:00+00:00,11.7,87,17.2,9.1,149.5,150.0,moderate
2024-01-25 14:00:00+00:00,11.7,86,16.4,9.2,151.5,152.5,moderate
2024-01-25 15:00:00+00:00,11.5,87,17.7,8.8,157.5,151.5,moderate
2024-01-25 16:00:00+00:00,11.1,90,19.9,8.1,159.0,157.5,moderate
2024-01-25 17:00:00+00:00,10.9,91,19.3,7.9,155.0,155.5,moderate
2024-01-25 18:00:00+00:00,10.4,94,20.5,7.3,146.5,158.0,moderate
2024-01-25 19:00:00+00:00,10.5,94,21.5,7.2,144.5,153.5,moderate
2024-01-25 20:00:00+00:00,10.7,94,21.8,7.5,138.5,122.5,moderate
2024-01-25 21:00:00+00:00,11.2,93,22.8,7.9,116.5,94.5,low
2024-01-25 22:00:00+00:00,11.4,93,24.8,7.9,88.0,70.5,low
2024-01-25 23:00:00+00:00,11.5,92,25.2,7.9,70.5,64.0,low
2024-01-26 00:00:00+00:00,11.5,90,27.8,7.5,62.5,70.0,low
2024-01-26 01:00:00+00:00,12.2,90,28.6,8.3,68.5,61.0,low
2024-01-26 02:00:00+00:00,12.0,89,31.0,7.6,60.0,53.0,low
2024-01-26 03:00:00+00:00,12.0,90,31.3,7.6,53.0,56.0,low
2024-01-26 04:00:00+00:00,12.1,91,28.1,8.3,50.5,54.5,low
2024-01-26 05:00:00+00:00,12.3,87,31.1,7.9,48.0,60.0,low
2024-01-26 06:00:00+00:00,11.0,79,32.2,5.6,53.0,76.5,low
2024-01-26 07:00:00+00:00,9.5,74,31.2,3.8,59.0,82.0,low
2024-01-26 08:00:00+00:00,7.4,71,25.9,1.9,69.5,79.0,low
2024-01-26 09:00:00+00:00,7.0,69,24.0,1.6,74.0,63.0,low
2024-01-26 10:00:00+00:00,7.4,64,22.4,2.1,69.5,51.0,low
2024-01-26 11:00:00+00:00,7.9,60,22.2,2.7,53.5,44.0,low
2024-01-26 12:00:00+00:00,8.3,58,22.7,3.0,45.0,47.0,low
2024-01-26 13:00:00+00:00,8.6,54,19.9,3.6,47.0,51.5,low
2024-01-26 14:00:00+00:00,8.6,55,16.2,4.2,52.0,66.0,low
2024-01-26 15:00:00+00:00,8.4,59,12.6,4.5,66.0,98.0,low
2024-01-26 16:00:00+00:00,7.1,66,8.5,4.0,116.5,128.0,moderate
2024-01-26 17:00:00+00:00,5.3,74,9.0,2.0,132.5,134.0,moderate
2024-01-26 18:00:00+00:00,4.7,77,9.4,1.3,128.5,126.5,moderate
2024-01-26 19:00:00+00:00,4.3,80,11.0,0.8,125.5,127.0,moderate
2024-01-26 20:00:00+00:00,3.9,84,10.7,0.5,121.0,120.5,moderate
2024-01-26 21:00:00+00:00,3.5,88,11.1,0.0,126.0,112.5,moderate
2024-01-26 22:00:00+00:00,3.1,90,10.5,-0.3,112.0,92.0,low
2024-01-26 23:00:00+00:00,2.8,91,10.0,-0.6,111.5,84.5,low
2024-01-27 00:00:00+00:00,2.6,90,10.3,-0.8,117.0,88.5,low
2024-01-27 01:00:00+00:00,2.5,91,10.0,-0.9,118.0,88.5,low
2024-01-27 02:00:00+00:00,2.3,92,9.2,-1.0,129.0,92.5,low
2024-01-27 03:00:00+00:00,2.0,92,8.3,-1.2,118.5,96.0,low
2024-01-27 04:00:00+00:00,1.8,92,7.9,-1.3,97.5,95.0,low
2024-01-27 05:00:00+00:00,1.5,91,7.3,-1.7,97.5,96.5,low
2024-01-27 06:00:00+00:00,1.2,91,7.1,-2.0,98.5,114.5,moderate
2024-01-27 07:00:00+00:00,1.8,90,8.8,-1.5,116.5,113.0,moderate
2024-01-27 08:00:00+00:00,2.6,92,10.5,-0.8,112.0,102.5,low
2024-01-27 09:00:00+00:00,4.2,91,12.0,0.8,103.5,95.5,low
2024-01-27 10:00:00+00:00,5.9,87,12.3,2.7,99.0,85.0,low
2024-01-27 11:00:00+00:00,7.4,78,12.3,4.1,100.0,71.5,low
2024-01-27 12:00:00+00:00,8.2,73,16.4,4.3,104.0,68.0,low
2024-01-27 13:00:00+00:00,8.5,72,17.6,4.5,108.5,68.5,low
2024-01-27 14:00:00+00:00,8.5,70,17.2,4.5,92.0,90.0,low
2024-01-27 15:00:00+00:00,8.1,74,13.3,4.7,90.0,119.5,moderate
2024-01-27 16:00:00+00:00,6.7,80,8.7,3.9,129.5,128.5,moderate
2024-01-27 17:00:00+00:00,4.9,88,7.9,2.2,132.0,129.0,moderate
2024-01-27 18:00:00+00:00,3.9,91,7.8,1.1,129.5,129.0,moderate
2024-01-27 19:00:00+00:00,3.4,93,8.5,0.4,129.5,125.5,moderate
2024-01-27 20:00:00+00:00,3.7,91,9.8,0.6,128.5,122.0,moderate
2024-01-27 21:00:00+00:00,4.1,88,10.2,0.9,119.5,102.5,moderate
2024-01-27 22:00:00+00:00,4.8,83,12.5,1.2,111.0,84.5,low
2024-01-27 23:00:00+00:00,5.1,78,11.4,1.5,84.5,84.5,low
2024-01-28 00:00:00+00:00,4.8,75,10.4,1.3,84.0,87.0,low
2024-01-28 01:00:00+00:00,2.1,86,9.8,-1.4,84.5,82.5,low
2024-01-28 02:00:00+00:00,2.0,87,8.5,-1.4,83.0,78.5,low
2024-01-28 03:00:00+00:00,2.4,86,7.6,-0.8,77.5,78.5,low
2024-01-28 04:00:00+00:00,2.2,87,7.6,-1.0,74.0,77.0,low
2024-01-28 05:00:00+00:00,2.5,87,8.0,-0.7,73.5,76.5,low
2024-01-28 06:00:00+00:00,2.5,88,8.1,-0.7,72.5,83.5,low
2024-01-28 07:00:00+00:00,2.3,89,8.1,-0.9,76.5,87.5,low
2024-01-28 08:00:00+00:00,3.0,89,8.8,-0.1,69.0,79.5,low
2024-01-28 09:00:00+00:00,4.8,87,10.8,1.5,75.0,65.5,low
2024-01-28 10:00:00+00:00,6.5,84,9.5,3.7,62.5,59.5,low
2024-01-28 11:00:00+00:00,8.1,81,11.0,5.3,57.0,58.5,low
2024-01-28 12:00:00+00:00,9.5,78,12.1,6.7,54.0,53.5,low
2024-01-28 13:00:00+00:00,10.7,76,12.3,8.0,54.5,57.5,low
2024-01-28 14:00:00+00:00,10.8,76,12.2,8.2,54.0,67.0,low
2024-01-28 15:00:00+00:00,10.3,77,13.7,7.4,61.5,72.5,low
2024-01-28 16:00:00+00:00,9.1,79,13.7,6.1,71.5,87.0,low
2024-01-28 17:00:00+00:00,7.7,85,10.6,5.0,84.0,89.0,low
2024-01-28 18:00:00+00:00,7.2,87,9.9,4.6,85.0,93.5,low
2024-01-28 19:00:00+00:00,7.1,89,9.3,4.6,93.0,87.0,low
2024-01-28 20:00:00+00:00,7.1,90,10.0,4.6,85.0,76.5,low
2024-01-28 21:00:00+00:00,7.5,91,10.8,4.9,74.5,69.5,low
2024-01-28 22:00:00+00:00,7.7,91,11.3,5.2,69.0,67.0,low
2024-01-28 23:00:00+00:00,7.6,92,11.1,5.1,63.0,73.0,low
2024-01-29 00:00:00+00:00,8.2,92,11.7,5.8,72.0,91.0,low
2024-01-29 01:00:00+00:00,9.3,93,10.3,7.4,85.5,104.5,low
2024-01-29 02:00:00+00:00,9.3,93,11.7,7.2,102.5,112.5,moderate
2024-01-29 03:00:00+00:00,9.4,94,11.8,7.3,111.5,122.0,moderate
2024-01-29 04:00:00+00:00,9.7,94,11.4,7.8,127.5,151.0,moderate
2024-01-29 05:00:00+00:00,9.9,95,10.6,8.1,170.5,212.0,high
2024-01-29 06:00:00+00:00,9.8,95,10.1,8.1,232.5,248.5,high
2024-01-29 07:00:00+00:00,9.9,94,9.1,8.3,265.0,245.0,high
2024-01-29 08:00:00+00:00,10.0,94,11.6,8.0,247.5,241.0,high
2024-01-29 09:00:00+00:00,10.4,92,15.5,7.9,246.5,241.5,high
2024-01-29 10:00:00+00:00,11.0,90,14.0,8.8,245.5,236.5,high
2024-01-29 11:00:00+00:00,12.1,86,12.6,10.3,243.0,237.5,high
2024-01-29 12:00:00+00:00,13.2,83,13.3,11.4,241.0,237.5,high
2024-01-29 13:00:00+00:00,13.1,85,15.5,11.1,242.5,229.5,high
2024-01-29 14:00:00+00:00,12.9,85,13.8,11.0,234.5,227.0,high
2024-01-29 15:00:00+00:00,12.4,86,14.8,10.3,237.0,222.0,high
2024-01-29 16:00:00+00:00,11.2,87,14.0,8.9,228.0,214.0,high
2024-01-29 17:00:00+00:00,10.0,89,13.7,7.6,220.5,210.0,high
2024-01-29 18:00:00+00:00,9.8,88,13.4,7.4,210.0,209.0,high
2024-01-29 19:00:00+00:00,10.1,87,13.8,7.5,207.0,189.5,high
2024-01-29 20:00:00+00:00,10.3,86,15.1,7.6,185.5,169.0,moderate
2024-01-29 21:00:00+00:00,11.7,80,19.7,8.4,165.0,148.5,moderate
2024-01-29 22:00:00+00:00,12.3,77,20.8,8.8,130.5,121.5,moderate
2024-01-29 23:00:00+00:00,12.2,79,22.6,8.6,113.0,98.0,low
2024-01-30 00:00:00+00:00,12.3,82,24.5,8.6,97.0,91.5,low
2024-01-30 01:00:00+00:00,12.2,84,24.2,8.5,89.0,82.5,low
2024-01-30 02:00:00+00:00,11.2,86,25.5,7.2,79.0,82.0,low
2024-01-30 03:00:00+00:00,10.1,88,24.0,6.1,80.0,84.5,low
2024-01-30 04:00:00+00:00,9.7,88,23.6,5.7,84.5,108.0,low
2024-01-30 05:00:00+00:00,9.5,88,21.0,5.9,121.5,161.5,moderate
2024-01-30 06:00:00+00:00,9.6,87,22.0,5.8,180.0,200.5,high
2024-01-30 07:00:00+00:00,8.8,83,24.9,4.1,207.0,193.5,high
2024-01-30 08:00:00+00:00,8.3,81,21.9,3.9,193.5,191.5,high
2024-01-30 09:00:00+00:00,8.0,79,21.0,3.7,199.0,185.5,moderate
2024-01-30 10:00:00+00:00,8.2,76,23.4,3.4,195.5,179.5,moderate
2024-01-30 11:00:00+00:00,8.5,75,22.7,3.9,181.0,184.5,moderate
2024-01-30 12:00:00+00:00,8.8,74,22.0,4.2,189.0,188.5,moderate
2024-01-30 13:00:00+00:00,8.6,73,17.2,4.7,190.5,188.0,moderate
2024-01-30 14:00:00+00:00,8.4,74,16.6,4.6,195.5,193.0,high
2024-01-30 15:00:00+00:00,8.0,77,12.4,4.9,206.5,199.5,high
2024-01-30 16:00:00+00:00,7.8,78,10.0,5.0,205.0,210.5,high
2024-01-30 17:00:00+00:00,7.6,79,5.2,5.5,216.0,215.5,high
2024-01-30 18:00:00+00:00,7.2,84,3.0,5.5,215.0,217.0,high
2024-01-30 19:00:00+00:00,7.3,82,4.7,5.3,219.0,220.0,high
2024-01-30 20:00:00+00:00,7.2,82,6.3,5.0,212.5,211.0,high
2024-01-30 21:00:00+00:00,7.0,83,7.2,4.6,198.0,199.0,high
2024-01-30 22:00:00+00:00,6.6,84,5.2,4.5,184.0,171.5,moderate
2024-01-30 23:00:00+00:00,5.4,90,4.4,3.3,178.0,159.5,moderate
2024-01-31 00:00:00+00:00,4.0,94,7.2,1.3,163.5,159.5,moderate
2024-01-31 01:00:00+00:00,5.8,89,1.8,4.2,149.0,155.5,moderate
2024-01-31 02:00:00+00:00,5.0,94,7.6,2.5,138.0,149.0,moderate
2024-01-31 03:00:00+00:00,3.4,96,5.9,0.9,141.5,146.5,moderate
2024-01-31 04:00:00+00:00,5.1,91,7.5,2.5,136.5,145.5,moderate
2024-01-31 05:00:00+00:00,5.5,88,8.4,2.8,139.0,149.0,moderate
2024-01-31 06:00:00+00:00,5.1,89,7.8,2.4,149.0,170.0,moderate
2024-01-31 07:00:00+00:00,5.5,84,9.0,2.5,167.5,173.5,moderate
2024-01-31 08:00:00+00:00,6.0,82,12.9,2.5,175.5,163.5,moderate
2024-01-31 09:00:00+00:00,6.6,82,16.2,2.8,151.0,157.0,moderate
2024-01-31 10:00:00+00:00,7.4,73,17.5,3.2,138.5,148.5,moderate
2024-01-31 11:00:00+00:00,8.2,67,24.8,2.8,135.5,132.5,moderate
2024-01-31 12:00:00+00:00,9.1,63,22.7,4.1,111.5,128.0,moderate
2024-01-31 13:00:00+00:00,8.7,68,21.4,4.0,118.5,129.5,moderate
2024-01-31 14:00:00+00:00,9.0,68,22.1,4.2,126.5,122.5,moderate
2024-01-31 15:00:00+00:00,9.9,71,27.4,4.7,129.0,126.0,moderate
2024-01-31 16:00:00+00:00,9.3,78,25.7,4.5,134.5,137.0,moderate
2024-01-31 17:00:00+00:00,9.4,83,26.5,4.7,139.5,137.5,moderate
2024-01-31 18:00:00+00:00,10.0,87,26.5,5.6,133.5,131.5,moderate
2024-01-31 19:00:00+00:00,10.5,87,27.3,6.2,123.5,113.5,moderate
2024-01-31 20:00:00+00:00,10.9,85,26.3,6.6,107.0,87.5,low
2024-01-31 21:00:00+00:00,11.1,85,24.5,7.2,87.0,66.5,low
2024-01-31 22:00:00+00:00,11.1,86,24.5,7.3,78.5,63.0,low
2024-01-31 23:00:00+00:00,11.0,87,22.4,7.5,64.5,60.5,low
2024-02-01 00:00:00+00:00,11.0,87,20.2,7.8,62.5,61.5,low
2024-02-01 01:00:00+00:00,10.4,92,15.8,7.8,63.0,62.5,low
2024-02-01 02:00:00+00:00,10.1,93,14.9,7.6,62.5,59.5,low
2024-02-01 03:00:00+00:00,7.7,86,15.0,4.5,58.5,61.0,low
2024-02-01 04:00:00+00:00,6.5,88,12.6,3.3,62.5,63.5,low
2024-02-01 05:00:00+00:00,5.7,87,11.1,2.6,64.5,102.0,low
2024-02-01 06:00:00+00:00,4.2,90,7.9,1.4,107.5,157.0,moderate
2024-02-01 07:00:00+00:00,2.8,92,6.8,-0.0,174.5,171.5,moderate
2024-02-01 08:00:00+00:00,2.8,92,6.8,-0.1,174.0,155.0,moderate
2024-02-01 09:00:00+00:00,4.4,89,9.1,1.4,159.5,144.5,moderate
2024-02-01 10:00:00+00:00,5.8,84,8.6,3.0,152.5,135.5,moderate
2024-02-01 11:00:00+00:00,7.0,80,8.7,4.2,158.5,126.0,moderate
2024-02-01 12:00:00+00:00,8.0,76,9.4,5.2,129.0,135.5,moderate
2024-02-01 13:00:00+00:00,8.8,66,11.7,5.4,145.0,147.0,moderate
2024-02-01 14:00:00+00:00,9.0,64,10.8,5.7,149.5,154.5,moderate
2024-02-01 15:00:00+00:00,8.7,64,10.5,5.4,156.0,165.0,moderate
2024-02-01 16:00:00+00:00,7.6,71,7.1,4.9,168.5,180.5,moderate
2024-02-01 17:00:00+00:00,5.2,80,7.3,2.4,176.5,178.5,moderate
2024-02-01 18:00:00+00:00,4.5,83,7.4,1.6,173.5,174.0,moderate
2024-02-01 19:00:00+00:00,4.4,82,9.2,1.2,168.0,164.0,moderate
2024-02-01 20:00:00+00:00,4.5,81,10.9,1.0,154.5,135.0,moderate
2024-02-01 21:00:00+00:00,4.1,85,11.7,0.6,118.0,96.5,low
2024-02-01 22:00:00+00:00,4.0,87,14.4,0.1,91.5,77.5,low
2024-02-01 23:00:00+00:00,3.8,87,15.1,-0.2,71.5,67.0,low
2024-02-02 00:00:00+00:00,3.7,89,16.4,-0.5,69.0,68.5,low
2024-02-02 01:00:00+00:00,4.4,84,19.2,-0.2,66.5,69.5,low
2024-02-02 02:00:00+00:00,4.8,85,19.9,0.2,73.5,73.0,low
2024-02-02 03:00:00+00:00,5.0,88,19.2,0.6,76.0,72.0,low
2024-02-02 04:00:00+00:00,5.4,91,19.5,1.2,72.5,66.0,low
2024-02-02 05:00:00+00:00,7.1,88,20.6,2.9,68.0,79.0,low
2024-02-02 06:00:00+00:00,7.9,88,21.4,3.8,78.0,101.5,low
2024-02-02 07:00:00+00:00,8.4,89,21.4,4.5,99.0,97.0,low
2024-02-02 08:00:00+00:00,9.1,89,21.9,5.2,97.5,87.0,low
2024-02-02 09:00:00+00:00,9.9,89,23.1,6.0,92.5,69.0,low
2024-02-02 10:00:00+00:00,10.8,84,26.6,6.4,74.0,60.5,low
2024-02-02 11:00:00+00:00,11.4,80,31.4,6.4,63.5,56.0,low
2024-02-02 12:00:00+00:00,12.1,78,29.7,7.3,57.5,44.5,low
2024-02-02 13:00:00+00:00,12.4,76,31.8,7.4,45.0,46.5,low
2024-02-02 14:00:00+00:00,12.6,77,28.6,8.1,46.5,45.0,low
2024-02-02 15:00:00+00:00,12.6,78,25.9,8.6,51.0,50.0,low
2024-02-02 16:00:00+00:00,12.0,82,23.3,8.4,52.5,67.0,low
2024-02-02 17:00:00+00:00,11.6,85,22.1,8.2,67.5,70.0,low
2024-02-02 18:00:00+00:00,11.5,85,22.6,8.0,67.0,63.5,low
2024-02-02 19:00:00+00:00,11.3,85,23.7,7.5,61.5,63.0,low
2024-02-02 20:00:00+00:00,11.1,85,23.4,7.4,62.0,66.5,low
2024-02-02 21:00:00+00:00,11.0,86,23.4,7.3,65.0,65.5,low
2024-02-02 22:00:00+00:00,11.0,86,23.2,7.3,61.0,57.5,low
2024-02-02 23:00:00+00:00,10.8,87,22.8,7.2,64.0,61.0,low
2024-02-03 00:00:00+00:00,10.4,89,21.8,6.9,57.0,65.5,low
2024-02-03 01:00:00+00:00,10.5,88,22.1,6.9,63.0,66.5,low
2024-02-03 02:00:00+00:00,10.7,87,21.6,7.2,67.5,68.0,low
2024-02-03 03:00:00+00:00,10.5,88,22.0,6.9,65.5,65.5,low
2024-02-03 04:00:00+00:00,10.5,88,23.3,6.8,66.5,59.5,low
2024-02-03 05:00:00+00:00,10.6,87,23.8,6.8,63.0,61.0,low
2024-02-03 06:00:00+00:00,10.7,87,23.6,6.9,61.5,65.5,low
2024-02-03 07:00:00+00:00,10.7,87,22.8,7.1,64.0,72.0,low
2024-02-03 08:00:00+00:00,10.7,87,20.9,7.3,68.0,67.5,low
2024-02-03 09:00:00+00:00,10.9,87,19.8,7.7,66.0,59.0,low
2024-02-03 10:00:00+00:00,11.6,85,20.1,8.5,63.5,53.0,low
2024-02-03 11:00:00+00:00,12.3,82,24.1,8.6,52.5,54.0,low
2024-02-03 12:00:00+00:00,12.6,82,23.4,9.1,55.0,55.5,low
2024-02-03 13:00:00+00:00,12.4,83,22.5,9.1,57.5,56.0,low
2024-02-03 14:00:00+00:00,12.8,81,22.1,9.5,57.0,51.5,low
2024-02-03 15:00:00+00:00,13.0,81,20.9,10.0,54.0,62.0,low
2024-02-03 16:00:00+00:00,12.5,83,19.1,9.6,63.0,72.5,low
2024-02-03 17:00:00+00:00,12.0,87,18.6,9.2,75.0,78.5,low
2024-02-03 18:00:00+00:00,11.9,87,21.1,8.8,70.5,74.0,low
2024-02-03 19:00:00+00:00,11.9,86,22.7,8.6,74.5,65.5,low
2024-02-03 20:00:00+00:00,11.8,87,21.4,8.6,64.5,69.5,low
2024-02-03 21:00:00+00:00,11.6,87,21.9,8.3,67.5,67.5,low
2024-02-03 22:00:00+00:00,11.1,90,22.2,7.7,64.5,64.0,low
2024-02-03 23:00:00+00:00,11.0,90,21.7,7.7,58.0,61.5,low
2024-02-04 00:00:00+00:00,11.1,90,20.1,8.0,59.0,69.5,low
2024-02-04 01:00:00+00:00,11.5,90,19.7,8.6,67.0,72.0,low
2024-02-04 02:00:00+00:00,11.5,89,21.4,8.3,71.0,68.5,low
2024-02-04 03:00:00+00:00,11.5,89,23.0,8.1,67.0,63.0,low
2024-02-04 04:00:00+00:00,11.5,88,24.3,7.8,64.0,61.0,low
2024-02-04 05:00:00+00:00,11.4,88,23.1,7.9,61.5,65.5,low
2024-02-04 06:00:00+00:00,11.4,88,24.4,7.7,66.5,73.0,low
2024-02-04 07:00:00+00:00,11.4,87,23.7,7.7,70.5,78.0,low
2024-02-04 08:00:00+00:00,11.6,86,26.2,7.6,72.0,75.0,low
2024-02-04 09:00:00+00:00,11.8,86,26.3,7.8,73.5,67.0,low
2024-02-04 10:00:00+00:00,12.0,84,28.2,7.7,65.0,57.0,low
2024-02-04 11:00:00+00:00,12.0,83,25.7,8.0,60.0,44.0,low
2024-02-04 12:00:00+00:00,12.5,77,32.9,7.3,47.5,37.0,low
2024-02-04 13:00:00+00:00,13.4,72,36.1,7.7,35.0,39.5,low
2024-02-04 14:00:00+00:00,13.1,76,29.0,8.6,39.5,41.5,low
2024-02-04 15:00:00+00:00,12.9,79,28.4,8.6,43.0,43.5,low
2024-02-04 16:00:00+00:00,12.7,81,28.5,8.4,42.0,51.5,low
2024-02-04 17:00:00+00:00,12.1,82,28.0,7.9,47.0,57.5,low
2024-02-04 18:00:00+00:00,12.0,80,28.7,7.4,48.5,50.0,low
2024-02-04 19:00:00+00:00,11.0,82,28.0,6.4,48.0,47.0,low
2024-02-04 20:00:00+00:00,10.4,83,28.0,5.7,45.5,43.5,low
2024-02-04 21:00:00+00:00,10.4,83,27.8,5.7,43.0,48.5,low
2024-02-04 22:00:00+00:00,10.0,82,27.2,5.3,47.5,56.5,low
2024-02-04 23:00:00+00:00,9.2,85,26.6,4.5,51.5,58.5,low
2024-02-05 00:00:00+00:00,8.7,86,26.4,3.9,55.5,61.0,low
2024-02-05 01:00:00+00:00,8.8,86,27.4,4.0,58.5,59.5,low
2024-02-05 02:00:00+00:00,8.5,85,27.7,3.5,58.0,58.5,low
2024-02-05 03:00:00+00:00,8.0,87,26.1,3.2,57.0,58.0,low
2024-02-05 04:00:00+00:00,7.6,89,25.3,2.9,59.5,63.0,low
2024-02-05 05:00:00+00:00,7.6,87,25.5,2.8,61.0,67.5,low
2024-02-05 06:00:00+00:00,7.6,86,26.5,2.6,67.0,80.0,low
2024-02-05 07:00:00+00:00,8.0,85,26.5,3.0,75.5,80.5,low
2024-02-05 08:00:00+00:00,8.3,83,26.4,3.3,81.0,73.5,low
2024-02-05 09:00:00+00:00,8.7,81,32.4,2.9,70.0,67.5,low
2024-02-05 10:00:00+00:00,9.6,76,35.2,3.4,62.0,62.5,low
2024-02-05 11:00:00+00:00,10.5,74,35.5,4.3,60.5,62.0,low
